[HEADER]TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]193,3,447.7686,398.9780,-1.9395,0.0000,0.0000,0.47151770,-4.5348
[DATA]194,3,442.9291,398.7946,-1.7067,0.0000,0.0000,0.47149412,-19.3157
[DATA]195,3,438.2395,398.6173,-1.4807,0.0000,0.0000,0.47147055,-6.7569
[DATA]196,3,433.6999,398.4404,-1.2610,0.0000,0.0000,0.47144697,-11.9535
[DATA]197,3,429.3103,398.2649,-1.0442,0.0000,0.0000,0.47142340,-1.3768
[DATA]198,3,425.0707,398.0911,-0.8227,0.0000,0.0000,0.47139983,-10.0266
[DATA]199,3,417.0415,397.7573,-0.3084,0.0000,0.0000,0.47137626,-0.7246
[DATA]200,3,413.2520,397.5896,-2.9898,-0.3253,-0.1474,0.47135269,-0.3161
[DATA]201,3,409.6124,397.4262,-0.1334,-0.2975,-0.1167,0.47132912,-2.3791
[DATA]202,3,405.7975,397.2668,0.2684,0.0000,0.0000,0.47130556,-2.5433
[DATA]203,3,401.8351,397.1101,0.6581,0.0000,0.0000,0.47128199,-2.8945
[DATA]204,3,398.0227,396.9544,0.9409,-0.2085,-0.0181,0.47125843,-2.2323
[DATA]205,3,394.3603,396.8017,0.8486,0.0000,0.0000,0.47123486,-10.0811
[DATA]206,3,390.6394,396.6492,0.5343,-0.3422,0.0759,0.47121130,-1.6634
[DATA]207,3,387.1685,396.4946,0.1810,0.0000,0.0000,0.47118774,-10.0266
[DATA]208,3,383.6054,395.8459,-0.1393,-0.5389,0.1617,0.47116418,-2.0731
[DATA]209,3,380.2922,394.8541,-0.3817,-0.6193,0.1913,0.47114062,-3.0703
[DATA]210,3,376.6902,393.5456,-0.6012,-0.7056,0.2215,0.47111707,-1.8506
[DATA]211,3,372.7190,392.0258,-0.8103,0.0000,0.0000,0.47109351,-3.8071
[DATA]212,3,368.2921,390.3404,-1.0144,-0.9205,0.2891,0.47106996,-5.2892
[DATA]213,3,364.1152,388.4992,-1.1680,-1.0242,0.3185,0.47104640,-2.1580
[DATA]214,3,359.2678,386.5079,-1.3375,-1.1617,0.3559,0.47102285,-16.2477
[DATA]215,3,353.6462,384.4195,-1.5299,-1.3430,0.4020,0.47099930,-10.1143
[DATA]216,3,347.1130,382.2465,-1.7546,-1.5843,0.4586,0.47097575,-1.9470
[DATA]217,3,339.4867,380.0783,-2.0293,-1.9133,0.5292,0.47095220,-2.4977
[DATA]218,3,330.5262,377.9001,-2.3687,-2.3650,0.6170,0.47092865,-10.1143
[DATA]219,3,319.9024,375.7412,-2.7919,0.0000,0.0000,0.47090511,0.0752
[DATA]220,3,293.2132,371.3745,-3.9081,-4.9517,1.0140,0.47088156,-4.5020
[DATA]221,3,279.0611,369.1505,-4.5045,-5.5243,1.1638,0.47085802,-10.1787
[DATA]222,3,260.2072,366.9167,-5.3355,-6.3221,1.3812,0.47083447,-3.6460
[DATA]223,3,236.0791,364.7440,-6.4332,-7.3759,1.6666,0.47081093,-1.6565
[DATA]224,3,205.8789,362.6166,-7.8369,-8.7234,2.0304,0.47078739,-12.3187
[DATA]225,3,168.5528,360.4481,-9.5948,-10.4110,2.4854,0.47076385,-19.4694
[DATA]226,3,122.7533,358.2940,-11.7770,-12.5060,3.0494,0.47074031,-3.0172
[DATA]227,3,66.7928,356.1656,-14.4686,-15.0899,3.7447,0.47071678,-5.0760
[DATA]228,3,48.0000,354.0180,-15.3009,-15.8889,3.7808,0.47069324,-0.1175
[DATA]229,3,78.6377,351.8709,-13.6617,-14.3152,3.3934,0.47066971,-1.7498
[DATA]230,3,93.6366,349.7393,-12.8051,-13.4929,3.2043,0.47064617,-14.2707
[DATA]231,3,94.5703,347.6435,-12.6537,-13.3475,3.1902,0.47062264,-0.1453
[DATA]232,3,82.2611,345.5431,-13.1641,0.0000,0.0000,0.47059911,-1.6890
[DATA]233,3,56.8543,343.5019,-14.3324,-14.9591,3.6579,0.47057558,-11.9173
[DATA]234,3,48.0000,341.4967,-14.6748,-15.2878,3.6719,0.47055205,-2.5310
[DATA]235,3,50.0621,339.5247,-14.4731,0.0000,0.0000,0.47052852,-2.1956
[DATA]236,3,48.0000,337.6167,-14.4808,-15.1016,3.6367,0.47050500,-11.1271
[DATA]237,3,56.9005,335.7054,-13.9402,-14.5826,3.5002,0.47048147,-11.9353
[DATA]238,3,48.0000,331.9022,-14.1951,-14.8273,3.5558,0.47045795,-10.2864
[DATA]239,3,48.0000,330.0596,-14.1030,0.0000,0.0000,0.47043442,-1.2374
[DATA]240,3,48.0000,328.2097,-14.0105,-14.6501,3.5167,0.47041090,-4.9653
[DATA]241,3,57.7619,326.3630,-13.4301,-14.0929,3.3700,0.47038738,-11.9273
[DATA]242,3,53.1237,324.5476,-13.5712,-14.2283,3.4301,0.47036386,-1.7498
[DATA]243,3,48.0000,322.7890,-13.7394,-14.3899,3.4434,0.47034034,-2.9250
[DATA]244,3,48.0000,321.0825,-13.6541,-14.3080,3.4409,0.47031683,-1.6410
[DATA]245,3,48.0000,319.3718,-13.5686,-14.2258,3.4064,0.47029331,-7.1844
[DATA]246,3,48.0000,317.6576,-13.4829,0.0000,0.0000,0.47026980,-3.7123
[DATA]247,3,48.0000,315.9750,-13.3987,-14.0628,3.3666,0.47024628,-4.4730
[DATA]248,3,55.1814,314.3372,-12.9578,-13.6395,3.2550,0.47022277,-2.5759
[DATA]249,3,48.5500,312.7228,-13.2086,-13.8803,3.3418,0.47019926,-3.6711
[DATA]250,3,48.0000,311.1551,-13.1578,-13.8314,3.2947,0.47017575,-0.5306
[DATA]251,3,48.0000,309.6070,-13.0804,-13.7571,3.2976,0.47015224,-2.2037
[DATA]252,3,48.0000,308.0716,-13.0036,-13.6834,3.2633,0.47012873,-5.1872
[DATA]253,3,48.0000,306.5681,-12.9284,0.0000,0.0000,0.47010523,-16.2477
[DATA]254,3,48.0000,305.0903,-12.8545,-13.5403,3.2291,0.47008172,-6.5187
[DATA]255,3,55.1707,303.6473,-12.4238,-13.1269,3.1201,0.47005822,-19.4479
[DATA]256,3,49.0510,302.2323,-12.6591,-13.3527,3.2020,0.47003471,-0.1175
[DATA]257,3,48.0000,300.8197,-12.6410,-13.3353,3.1653,0.47001121,-1.9220
[DATA]258,3,48.0000,299.4240,-12.5712,-13.2684,3.1689,0.46998771,-7.1101
[DATA]259,3,48.0000,298.0170,-12.5009,-13.2008,3.1371,0.46996421,-3.1303
[DATA]260,3,48.0000,296.6232,-12.4312,-13.1339,3.1290,0.46994071,0.4418
[DATA]261,3,48.0000,295.2619,-12.3631,0.0000,0.0000,0.46991722,-2.3094
[DATA]262,3,48.0000,292.5640,-12.2282,-12.9391,3.0729,0.46989372,-5.3997
[DATA]263,3,54.0635,291.2370,-11.8587,-12.5843,2.9794,0.46987023,-10.2864
[DATA]264,3,48.0000,289.9164,-12.0958,-12.8120,3.0419,0.46984673,-1.0306
[DATA]265,3,48.0000,288.6274,-12.0314,0.0000,0.0000,0.46982324,0.7889
[DATA]266,3,48.0000,287.3311,-11.9666,-12.6879,3.0086,0.46979975,-1.3179
[DATA]267,3,53.1059,286.0597,-11.6477,-12.3818,2.9278,0.46977626,-15.9300
[DATA]268,3,48.0000,284.7740,-11.8387,-12.5652,2.9763,0.46975277,-12.0038
[DATA]269,3,48.0000,283.5115,-11.7756,-12.5046,2.9604,0.46972928,-1.5697
[DATA]270,3,48.0000,282.2798,-11.7140,-12.4454,2.9446,0.46970580,-14.2234
[DATA]271,3,48.0000,281.0774,-11.6539,-12.3877,2.9296,0.46968231,-0.7909
[DATA]272,3,48.0000,279.8561,-11.5928,-12.3291,2.9142,0.46965883,-14.6785
[DATA]273,3,48.0000,278.6193,-11.5310,-12.2697,2.8988,0.46963535,-3.1796
[DATA]274,3,48.0000,277.3883,-11.4694,-12.2106,2.8832,0.46961186,-1.8013
[DATA]275,3,48.0000,276.1592,-11.4080,-12.1516,2.8678,0.46958838,-2.6352
[DATA]276,3,48.0000,274.9285,-11.3464,-12.0926,2.8523,0.46956490,-0.1175
[DATA]277,3,48.0000,273.7083,-11.2854,-12.0340,2.8370,0.46954143,-0.1175
[DATA]278,3,48.0000,272.4938,-11.2247,-11.9757,2.8217,0.46951795,-9.9841
[DATA]279,3,48.0000,271.3124,-11.1656,0.0000,0.0000,0.46949447,-1.0269
[DATA]280,3,48.0000,270.1600,-11.1080,-11.8637,2.7923,0.46947100,-0.4975
[DATA]281,3,52.9322,269.0165,-10.8042,-11.5720,2.7153,0.46944752,-13.6654
[DATA]282,3,48.0000,267.8994,-10.9950,-11.7552,2.7641,0.46942405,-9.7741
[DATA]283,3,48.0000,265.7514,-10.8876,-11.6521,2.7369,0.46940058,-12.2125
[DATA]284,3,48.0000,264.6817,-10.8341,-11.6007,2.7231,0.46937711,-16.2632
[DATA]285,3,48.0000,263.6468,-10.7823,0.0000,0.0000,0.46935364,-3.6572
[DATA]286,3,48.0000,262.6380,-10.7319,-11.5026,2.6974,0.46933017,-3.4173
[DATA]287,3,52.8264,261.6559,-10.4415,-11.2238,2.6238,0.46930671,-1.6890
[DATA]288,3,48.0000,260.6777,-10.6339,0.0000,0.0000,0.46928324,-18.5132
[DATA]289,3,48.0000,259.7149,-10.5857,-11.3623,2.6607,0.46925978,-0.1175
[DATA]290,3,52.7098,258.7738,-10.3032,-11.0911,2.5891,0.46923631,-12.3187
[DATA]291,3,48.0000,257.8369,-10.4918,0.0000,0.0000,0.46921285,-4.7204
[DATA]292,3,48.0000,256.9186,-10.4459,-11.2281,2.6255,0.46918939,-2.1947
[DATA]293,3,52.6318,255.9865,-10.1677,-10.9610,2.5550,0.46916593,-4.9417
[DATA]294,3,48.0000,255.0590,-10.3530,-11.1388,2.6024,0.46914247,-1.4645
[DATA]295,3,48.0000,254.1352,-10.3068,-11.0945,2.5906,0.46911902,-1.8397
[DATA]296,3,48.0000,253.2206,-10.2610,-11.0506,2.5789,0.46909556,-5.6571
[DATA]297,3,48.0000,252.3279,-10.2164,-11.0077,2.5678,0.46907211,-2.9782
[DATA]298,3,48.0000,251.4402,-10.1720,-10.9651,2.5565,0.46904865,-1.9220
[DATA]299,3,48.0000,249.6818,-10.0841,0.0000,0.0000,0.46902520,-11.9385
[DATA]300,3,48.0000,248.8268,-10.0413,0.0000,0.0000,0.46900175,-2.3825
[DATA]301,3,52.5366,247.9673,-9.7715,-10.5807,2.4553,0.46897830,-3.0975
[DATA]302,3,57.3231,247.1281,-9.4902,-10.3106,2.3839,0.46895485,-9.8086
[DATA]303,3,51.7790,246.2950,-9.7258,0.0000,0.0000,0.46893140,-2.2792
[DATA]304,3,48.0000,245.4631,-9.8732,-10.6782,2.4708,0.46890796,-2.3431
[DATA]305,3,58.6532,244.6528,-9.3000,0.0000,0.0000,0.46888451,-10.0471
[DATA]306,3,58.8781,243.8411,-9.2481,0.0000,0.0000,0.46886107,-10.0079
[DATA]307,3,59.3530,243.0320,-9.1839,-10.0166,2.3141,0.46883762,-1.3374
[DATA]308,3,60.0779,242.2464,-9.1084,-9.9441,2.2946,0.46881418,-0.1175
[DATA]309,3,51.0363,241.4674,-9.5216,-10.3407,2.4153,0.46879074,-10.4016
[DATA]310,3,48.0000,240.6936,-9.6347,-10.4493,2.4070,0.46876730,-19.3391
[DATA]311,3,50.3998,239.9127,-9.4756,-10.2966,2.3842,0.46874386,-0.7246
[DATA]312,3,48.0000,239.1394,-9.5570,-10.3747,2.3999,0.46872043,-8.9717
[DATA]313,3,48.0000,238.3647,-9.5182,-10.3375,2.3935,0.46869699,-0.6335
[DATA]314,3,48.0000,237.5910,-9.4795,-10.3004,2.3814,0.46867355,-1.1429
[DATA]315,3,48.0000,236.8287,-9.4414,-10.2638,2.3734,0.46865012,0.9294
[DATA]316,3,48.0000,236.0851,-9.4043,-10.2281,2.3630,0.46862669,-13.5555
[DATA]317,3,48.0000,235.3623,-9.3681,0.0000,0.0000,0.46860326,-3.2494
[DATA]318,3,48.0000,233.9333,-9.2967,0.0000,0.0000,0.46857983,-2.3751
[DATA]319,3,52.1724,233.2352,-9.0531,-9.8910,2.2746,0.46855640,-4.2682
[DATA]320,3,56.5947,232.5550,-8.7980,0.0000,0.0000,0.46853297,-18.5625
[DATA]321,3,51.3760,231.8589,-9.0241,-9.8632,2.2833,0.46850954,-11.7815
[DATA]322,3,48.0000,231.1448,-9.1572,-9.9910,2.3023,0.46848612,-3.8070
[DATA]323,3,48.0000,230.4308,-9.1215,0.0000,0.0000,0.46846269,-2.2496
[DATA]324,3,48.0000,229.7196,-9.0860,-9.9225,2.2837,0.46843927,-5.8283
[DATA]325,3,51.9436,229.0107,-8.8534,-9.6992,2.2247,0.46841585,-0.6335
[DATA]326,3,48.0000,228.2876,-9.0144,0.0000,0.0000,0.46839243,-11.2438
[DATA]327,3,48.0000,227.5566,-8.9778,-9.8187,2.2564,0.46836901,0.2344
[DATA]328,3,52.0033,226.8209,-8.7409,-9.5912,2.1963,0.46834559,-4.4161
[DATA]329,3,48.0000,226.0795,-8.9040,-9.7478,2.2379,0.46832217,-3.4202
[DATA]330,3,48.0000,225.3300,-8.8665,-9.7118,2.2284,0.46829876,-5.4821
[DATA]331,3,48.0000,224.5794,-8.8290,-9.6758,2.2188,0.46827534,-11.9631
[DATA]332,3,48.0000,223.8297,-8.7915,-9.6398,2.2095,0.46825193,-15.7235
[DATA]333,3,48.0000,223.0875,-8.7544,-9.6042,2.2001,0.46822852,-5.1880
[DATA]334,3,48.0000,222.3408,-8.7170,0.0000,0.0000,0.46820510,-11.4348
[DATA]335,3,48.0000,221.6060,-8.6803,0.0000,0.0000,0.46818169,0.5087
[DATA]336,3,51.9931,220.8921,-8.4450,0.0000,0.0000,0.46815828,-3.1213
[DATA]337,3,60.7293,219.4790,-7.9375,-8.8200,1.9930,0.46813488,-2.8917
[DATA]338,3,65.4724,218.7797,-7.6654,-8.5588,1.9241,0.46811147,-1.8197
[DATA]339,3,61.6455,218.1026,-7.8229,0.0000,0.0000,0.46808806,-6.5187
[DATA]340,3,49.5098,217.4459,-8.3968,-9.2609,2.1371,0.46806466,-0.9775
[DATA]341,3,48.0000,216.7865,-8.4393,-9.3018,2.1135,0.46804126,-0.5306
[DATA]342,3,48.0000,216.1311,-8.4066,-9.2703,2.1175,0.46801785,-1.3179
[DATA]343,3,48.0000,215.4775,-8.3739,-9.2389,2.1010,0.46799445,-8.8359
[DATA]344,3,48.0000,214.8267,-8.3413,-9.2077,2.0984,0.46797105,-2.3825
[DATA]345,3,48.0000,214.1752,-8.3088,-9.1764,2.0865,0.46794766,-1.8923
[DATA]346,3,48.0000,213.5277,-8.2764,-9.1453,2.0808,0.46792426,0.0718
[DATA]347,3,48.0000,212.8894,-8.2445,-9.1147,2.0711,0.46790086,-2.8725
[DATA]348,3,48.0000,212.2509,-8.2125,-9.0840,2.0642,0.46787747,-19.3422
[DATA]349,3,48.0000,211.6349,-8.1817,0.0000,0.0000,0.46785407,-1.8187
[DATA]350,3,48.0000,211.0189,-8.1509,-9.0249,2.0485,0.46783068,-3.2976
[DATA]351,3,51.6654,210.4127,-7.9374,0.0000,0.0000,0.46780729,-1.2458
[DATA]352,3,48.0000,209.8171,-8.0909,-8.9672,2.0333,0.46778390,-0.1175
[DATA]353,3,51.6563,209.2220,-7.8783,0.0000,0.0000,0.46776051,-12.6895
[DATA]354,3,48.0000,208.6478,-8.0324,-8.9111,2.0186,0.46773712,-7.1019
[DATA]355,3,51.6239,208.0863,-7.8231,-8.7102,1.9654,0.46771373,-8.4662
[DATA]356,3,48.0000,207.5382,-7.9769,-8.8578,2.0046,0.46769035,-2.7189
[DATA]357,3,48.0000,207.0032,-7.9502,-8.8322,1.9977,0.46766696,-8.1467
[DATA]358,3,48.0000,205.9633,-7.8982,-8.7822,1.9846,0.46764358,-1.5650
[DATA]359,3,48.0000,205.4383,-7.8719,-8.7570,1.9779,0.46762020,-10.4981
[DATA]360,3,48.0000,204.9260,-7.8463,-8.7324,1.9715,0.46759682,-5.5064
[DATA]361,3,48.0000,204.4249,-7.8212,-8.7084,1.9652,0.46757344,-7.8305
[DATA]362,3,48.0000,203.9246,-7.7962,-8.6844,1.9589,0.46755006,-5.4247
[DATA]363,3,48.0000,203.4380,-7.7719,-8.6610,1.9527,0.46752668,-3.4173
[DATA]364,3,48.0000,203.4380,-7.7719,-8.6610,1.9676,0.46750331,-10.0045
[DATA]365,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46747993,-0.1175
[DATA]366,3,48.0000,203.4380,-7.7719,-8.6610,1.9972,0.46745656,-1.3835
[DATA]367,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46743318,-6.3909
[DATA]368,3,48.0000,203.4380,-7.7719,-8.6610,2.0120,0.46740981,-8.4930
[DATA]369,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46738644,-0.1175
[DATA]370,3,48.0000,203.4380,-7.7719,-8.6610,2.0268,0.46736307,-15.3017
[DATA]371,3,48.0000,203.4380,-7.7719,-8.6610,2.0268,0.46733970,0.3979
[DATA]372,3,48.0000,203.4380,-7.7719,-8.6610,2.0417,0.46731634,-6.6007
[DATA]373,3,48.0000,203.4380,-7.7719,-8.6610,2.0565,0.46729297,-12.5957
[DATA]374,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46726961,-5.0428
[DATA]375,3,48.0000,203.4380,-7.7719,-8.6610,2.0396,0.46724624,-9.3515
[DATA]376,3,48.0000,203.4380,-7.7719,-8.6610,2.0396,0.46722288,-14.4199
[DATA]377,3,48.0000,203.4380,-7.7719,-8.6610,1.9976,0.46719952,-2.6352
[DATA]378,3,48.0000,203.4380,-7.7719,-8.6610,1.9570,0.46717616,-3.9551
[DATA]379,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46715280,-4.7337
[DATA]380,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46712944,-2.9856
[DATA]381,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46710609,-2.4966
[DATA]382,3,48.0000,203.4380,-7.7719,-8.6610,1.8599,0.46708273,-13.7452
[DATA]383,3,48.0000,203.4380,-7.7719,-8.6610,1.8599,0.46705938,-1.3768
[DATA]384,3,48.0000,203.4380,-7.7719,-8.6610,1.8496,0.46703602,-5.3218
[DATA]385,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46701267,-19.3608
[DATA]386,3,48.0000,203.4380,-7.7719,-8.6610,1.9046,0.46698932,-3.4208
[DATA]387,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46696597,-10.0350
[DATA]388,3,48.0000,203.4380,-7.7719,-8.6610,1.9321,0.46694262,-6.3915
[DATA]389,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46691928,-10.3560
[DATA]390,3,48.0000,203.4380,-7.7719,-8.6610,1.9596,0.46689593,-12.3198
[DATA]391,3,48.0000,203.4380,-7.7719,-8.6610,1.9596,0.46687259,-18.9860
[DATA]392,3,48.0000,203.4380,-7.7719,-8.6610,1.9871,0.46684924,-10.3783
[DATA]393,3,48.0000,203.4380,-7.7719,-8.6610,2.0146,0.46682590,-7.1872
[DATA]394,3,48.0000,203.4380,-7.7719,-8.6610,2.0420,0.46680256,-13.8454
[DATA]395,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46677922,-9.6613
[DATA]396,3,48.0000,203.4380,-7.7719,-8.6610,2.0970,0.46675588,-2.5815
[DATA]397,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46673254,-10.0641
[DATA]398,3,48.0000,203.4380,-7.7719,-8.6610,2.1245,0.46670920,-1.5724
[DATA]399,3,48.0000,203.4380,-7.7719,-8.6610,2.1245,0.46668587,-2.2550
[DATA]400,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46666254,-1.7498
[DATA]401,3,48.0000,203.4380,-7.7719,-8.6610,2.1795,0.46663920,-11.4866
[DATA]402,3,48.0000,203.4380,-7.7719,-8.6610,2.1795,0.46661587,-2.3085
[DATA]403,3,48.0000,203.4380,-7.7719,-8.6610,2.2070,0.46659254,-15.7235
[DATA]404,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46656921,-14.2809
[DATA]405,3,48.0000,203.4380,-7.7719,-8.6610,2.2620,0.46654588,-1.9736
[DATA]406,3,48.0000,203.4380,-7.7719,-8.6610,2.2620,0.46652255,-1.0894
[DATA]407,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46649923,-1.6289
[DATA]408,3,48.0000,203.4380,-7.7719,-8.6610,2.3169,0.46647590,-11.9353
[DATA]409,3,48.0000,203.4380,-7.7719,-8.6610,2.3169,0.46645258,-10.0717
[DATA]410,3,48.0000,203.4380,-7.7719,-8.6610,2.3444,0.46642926,-0.3539
[DATA]411,3,48.0000,203.4380,-7.7719,0.0000,0.0000,0.46640593,0.6418
[DATA]1,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46638261,0.6418
[DATA]2,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46635930,-5.0428
[DATA]3,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46633598,-10.9160
[DATA]4,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46631266,0.9032
[DATA]5,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46628934,-1.7492
[DATA]6,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46626603,0.0718
[DATA]7,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46624272,-2.5338
[DATA]8,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46621941,-5.4761
[DATA]9,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46619609,-3.1704
[DATA]10,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46617278,-7.8562
[DATA]11,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46614948,-14.6326
[DATA]12,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46612617,-4.5359
[DATA]13,4,520.0000,508.0000,-0.1132,-0.2960,-0.1048,0.46610286,-3.1834
[DATA]14,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46607956,-3.0119
[DATA]15,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46605625,-11.5045
[DATA]16,4,520.0000,508.0000,-0.1132,-0.2960,-0.1057,0.46603295,-5.0428
[DATA]17,4,520.0000,508.0000,-0.1132,0.0000,0.0000,0.46600965,-6.5107
[DATA]18,4,520.0000,508.0000,-0.1132,-0.2960,-0.1065,0.46598635,-1.9852
[DATA]19,4,520.0000,508.0000,-0.1132,-0.2960,-0.1065,0.46596305,-2.5637
[DATA]20,4,520.0000,508.0000,-0.1132,-0.2960,-0.1074,0.46593975,-2.2496
[DATA]21,4,518.9660,507.7408,-0.0287,0.0000,0.0000,0.46591645,-19.3757
[DATA]22,4,517.7860,507.2576,0.0481,0.0000,0.0000,0.46589316,-11.4608
[DATA]23,4,516.7560,506.6187,0.0913,0.0000,0.0000,0.46586986,-1.8611
[DATA]24,4,515.8760,505.8248,0.1009,0.0000,0.0000,0.46584657,-1.8169
[DATA]25,4,515.1460,504.9402,0.0838,-0.2816,-0.0884,0.46582328,-2.1580
[DATA]26,4,513.8544,502.8626,-0.0030,-0.2879,-0.0946,0.46579999,-8.0105
[DATA]27,4,513.0111,501.7605,-0.0315,0.0000,0.0000,0.46577670,-3.3780
[DATA]28,4,512.0299,500.6191,-0.0490,-0.2913,-0.0988,0.46575341,-1.9313
[DATA]29,4,511.1986,499.4622,-0.0846,0.0000,0.0000,0.46573012,-1.4645
[DATA]30,4,510.2261,498.2640,-0.1091,0.0000,0.0000,0.46570683,0.6094
[DATA]31,4,509.4036,497.0739,-0.1489,-0.2986,-0.1062,0.46568355,-2.5886
[DATA]32,4,508.7311,495.8724,-0.2055,0.0000,0.0000,0.46566026,-4.0230
[DATA]33,4,507.9099,494.6697,-0.2458,0.0000,0.0000,0.46563698,-10.3783
[DATA]34,4,507.2388,493.4367,-0.3043,0.0000,0.0000,0.46561370,-5.4247
[DATA]35,4,506.7176,492.2238,-0.3749,0.0000,0.0000,0.46559042,-19.4142
[DATA]36,4,506.3465,490.9948,-2.9598,-0.3228,-0.1311,0.46556714,-3.1964
[DATA]37,4,506.1253,489.7529,-0.0569,0.0000,0.0000,0.46554386,-0.1175
[DATA]38,4,505.7314,488.5036,-0.1347,0.0000,0.0000,0.46552058,-1.0306
[DATA]39,4,505.4874,487.2833,-3.2195,-0.3456,-0.1557,0.46549731,-3.1303
[DATA]40,4,505.3935,486.0687,-0.3117,0.0000,0.0000,0.46547403,-3.9240
[DATA]41,4,505.1039,484.8530,-0.3839,0.0000,0.0000,0.46545076,0.3879
[DATA]42,4,504.9643,483.6477,-0.4627,0.0000,0.0000,0.46542749,-0.1175
[DATA]43,4,504.9747,482.4395,-0.5478,0.0000,0.0000,0.46540421,-1.0822
[DATA]44,4,505.1351,481.2625,-0.6358,0.0000,0.0000,0.46538094,-2.2272
[DATA]45,4,505.4455,480.0799,-0.7282,0.0000,0.0000,0.46535767,-18.1187
[DATA]46,4,505.9058,478.9388,-0.8220,0.0000,0.0000,0.46533441,-11.9193
[DATA]47,4,506.5163,477.8334,-0.9178,0.0000,0.0000,0.46531114,-2.1947
[DATA]48,4,508.1871,475.6641,-1.1211,0.0000,0.0000,0.46528787,0.8177
[DATA]49,4,509.2475,474.6066,-1.2296,0.0000,0.0000,0.46526461,-19.3453
[DATA]50,4,510.4579,473.5539,-1.3441,0.0000,0.0000,0.46524135,-8.0105
[DATA]51,4,511.8183,472.5182,-1.4646,0.0000,0.0000,0.46521809,-2.9208
[DATA]52,4,513.3287,471.4804,-1.5923,0.0000,0.0000,0.46519482,-5.9251
[DATA]53,4,514.9891,470.4528,-1.7268,0.0000,0.0000,0.46517156,-12.0035
[DATA]54,4,516.7995,469.4286,-4.8685,-0.5790,-0.4049,0.46514831,-10.4203
[DATA]55,4,518.7599,468.4142,-5.0173,-0.6028,-0.4305,0.46512505,-2.8587
[DATA]56,4,520.0000,467.4203,-2.1290,0.0000,0.0000,0.46510179,-14.4210
[DATA]57,4,518.5263,466.4506,-2.1038,0.0000,0.0000,0.46507854,-9.6808
[DATA]58,4,517.2025,465.4986,-2.0852,0.0000,0.0000,0.46505528,-2.0759
[DATA]59,4,516.0288,464.5487,-5.0740,-0.6118,-0.4499,0.46503203,-0.0147
[DATA]60,4,515.0051,463.6252,-5.0690,-0.6110,-0.4486,0.46500878,-13.7326
[DATA]61,4,513.5195,462.7214,-2.0399,0.0000,0.0000,0.46498553,0.1827
[DATA]62,4,511.5729,461.8144,-1.9879,0.0000,0.0000,0.46496228,-18.1928
[DATA]63,4,509.7763,460.8932,-1.9441,0.0000,0.0000,0.46493903,-1.5004
[DATA]64,4,508.1297,459.9786,-1.9075,0.0000,0.0000,0.46491578,-4.4161
[DATA]65,4,506.6331,459.0894,-1.8772,0.0000,0.0000,0.46489254,-13.7726
[DATA]66,4,505.2865,458.1917,-1.8547,0.0000,0.0000,0.46486929,-5.2552
[DATA]67,4,503.0433,456.4250,-1.8309,0.0000,0.0000,0.46484605,-11.6022
[DATA]68,4,502.1467,455.5751,-1.8286,0.0000,0.0000,0.46482281,-1.7005
[DATA]69,4,501.4001,454.7483,-1.8326,0.0000,0.0000,0.46479957,-19.3064
[DATA]70,4,500.8035,453.9153,-1.8444,0.0000,0.0000,0.46477633,-0.1164
[DATA]71,4,500.3569,453.0775,-4.8640,-0.5782,-0.4114,0.46475309,-10.6463
[DATA]72,4,500.0603,452.2475,-1.8906,0.0000,0.0000,0.46472985,-8.6998
[DATA]73,4,499.3355,451.4420,-1.8947,0.0000,0.0000,0.46470661,-6.9410
